	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02248	409.572222414656	-0.0371179003892972	0.0609124013608366	0.0475712759656106	0.470898506209235
FGBKPADF_02249	351.84153480623	-0.0417300287022543	0.0719031960906027	0.0276343235506495	0.377986665287561
FGBKPADF_02250	30568.1018680256	0.00974841681075017	0.0277282607100873	0.443353261063104	0.897522778175257
FGBKPADF_02251	2858.23583105886	0.010299557036368	0.0351182227555137	0.485972302002136	0.903806055240046
FGBKPADF_02252	6132.63075679528	-0.0238277117465889	0.042329860639982	0.175532049731527	0.742128194253666
FGBKPADF_02253	31972.7102299379	-0.00210406647061818	0.055254468368355	0.767610998338385	0.977223340134237
FGBKPADF_02254	7806.16278953783	-0.0282031779478403	0.0732371684468773	0.0515305025189854	0.491601493452152
FGBKPADF_02255	294.270067335018	-0.0242970024470768	0.0691838698160167	0.070053165420271	0.541658193595998
FGBKPADF_02256	34904.4780217914	-0.0714299588931719	0.0603092816158604	0.0100174164549146	0.242775132522752
FGBKPADF_02257	73675.640279053	-0.0259032157321648	0.0418015486170514	0.149187447534284	0.716315776102888
FGBKPADF_02258	155722.602998676	-0.0275684760323865	0.0424317932125851	0.132878110017197	0.696591058474127
FGBKPADF_02259	25509.3699078726	-0.0594292047162355	0.0520867029133487	0.020058504605349	0.327314520097752
FGBKPADF_02260	1551.68018721427	0.00974240639951352	0.0375669582684357	0.511891051963729	0.908139260359672
FGBKPADF_02261	611.97313747278	-0.005659900702372	0.0394776748074182	0.687964133845548	0.960130334571354
FGBKPADF_02262	1828.20483881206	0.00701805077616635	0.0308668296156023	0.609849142229933	0.939528294488152
FGBKPADF_02263	2715.18273672175	0.00392937414280489	0.0314068611260595	0.775529195102507	0.977223340134237
FGBKPADF_02264	49.262886820969	5.31389085418975e-05	0.0494003224856311	0.995381317635089	NA
FGBKPADF_02265	35.2079523582174	-0.0130040254228467	0.0715861631260087	0.133632373795822	NA
FGBKPADF_02266	155.613950147993	-0.0245327385214707	0.0618229490757048	0.0848180644207345	0.581907540329137
FGBKPADF_02267	220.440161099924	-0.0155594541263008	0.0489563796256764	0.255210287026736	0.821196760538792
FGBKPADF_02268	990.45742971789	0.00530633544691511	0.0350443202075692	0.711035704994011	0.963225252616883
FGBKPADF_02269	269.431231857841	-0.0089580976991786	0.0447783430642702	0.493387855040726	0.905626391818175
FGBKPADF_02270	348.629735084947	-0.000492884217537721	0.061768245816292	0.919713585779105	0.996194344625427
