	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02425	4775.24082286571	-1.91264027001848	0.0717154193453364	6.21190697771212e-158	2.96599847622568e-156
FGBKPADF_02426	20031.0204490147	-2.69836930752519	0.0741427958664717	5.22439364581007e-291	7.96318154551743e-289
FGBKPADF_02427	8387.04557847704	-2.54938124792886	0.0623856319009756	0	0
FGBKPADF_02428	4155.60910329441	-0.439514423443992	0.0634746553513123	3.38793493108556e-12	1.06558620094381e-11
FGBKPADF_02429	9561.35297910632	-0.315511264662065	0.0545213969853807	6.18523777934178e-09	1.61476266927085e-08
FGBKPADF_02430	4363.20976048855	-0.248492612341474	0.0778880242960889	0.00126462830165764	0.00218280573147614
FGBKPADF_02431	7303.27689271909	-0.417837238963758	0.0614994984507711	8.62912934809868e-12	2.67165934425899e-11
FGBKPADF_02432	362.869245175292	-1.13548504154998	0.132632534682926	1.27293603192144e-18	5.48331032011375e-18
FGBKPADF_02433	6502.19605353067	-0.365604894241275	0.056292951903722	6.92991150428877e-11	2.04035953131474e-10
FGBKPADF_02434	1415.59536959788	0.0384542754421119	0.0818776455152227	0.634323553495414	0.684033807483626
FGBKPADF_02435	1635.71424825202	0.102794118926094	0.103457341963485	0.311240958928747	0.367206883070743
FGBKPADF_02436	1220.01622327217	-0.338408179252354	0.102310542003346	0.000784302611442175	0.00138882540176289
FGBKPADF_02437	697.625219246525	-0.391644601310418	0.149278999903462	0.00679352246816265	0.0107091207403853
FGBKPADF_02438	1693.30561070418	-0.190529703710203	0.132428909293251	0.138955732522737	0.178214099672365
FGBKPADF_02439	1333.35197075172	0.294430923928482	0.121951913289056	0.0135206746592929	0.0206642628903887
FGBKPADF_02440	1706.30344416485	0.372516904571467	0.102810132105538	0.000235855980504074	0.000436978611845557
FGBKPADF_02441	151.011706772289	0.358586411136947	0.204714099016287	0.063370183980605	0.0859172217294347
FGBKPADF_02442	2589.79601660685	-0.836468874125899	0.159032524789293	4.79596123255601e-08	1.17686652412504e-07
FGBKPADF_02443	2732.65210052121	-0.691923915428347	0.163820861217171	1.16189269501695e-05	2.37471931426105e-05
FGBKPADF_02444	2067.74985897955	-0.453778785870604	0.258912868433097	0.0549763857152584	0.0755186885925716
FGBKPADF_02445	2988.60164046973	-0.457835911518351	0.154796872063161	0.00224252617406269	0.0037673298973338
FGBKPADF_02446	10913.0919706089	-0.28955960809823	0.2229646416367	0.164304466966347	0.207765986786098
FGBKPADF_02447	4795.69350488879	-0.1547270001112	0.0959671899577231	0.101004992445655	0.13298431397413
FGBKPADF_02448	3477.77466295993	-0.180340042380615	0.06597755538438	0.00581482704978327	0.0092658462397632
FGBKPADF_02449	2024.50620841016	-0.328831121710068	0.0974390403639011	0.000621480048949773	0.00111293512606776
FGBKPADF_02450	2737.53936496614	0.0587589083341552	0.0757264513750979	0.432561273643563	0.490905019315418
FGBKPADF_02451	3019.54723492584	0.130459728991318	0.11701806880437	0.253895275863391	0.305831908281647
FGBKPADF_02452	3359.44915875199	0.197037110143295	0.082585313885241	0.0156585947116868	0.023675982547303
FGBKPADF_02453	1103.47856848419	0.479492419017801	0.1238711612671	7.7743159400792e-05	0.000150144318082524
FGBKPADF_02454	18.4544018670989	0.465457293832764	0.455810733160814	0.185079493234281	0.231305591828273
FGBKPADF_02455	14339.7200130047	0.73820082574499	0.0586323067987951	1.08153396801888e-36	8.8923633096656e-36
FGBKPADF_02456	7855.38738751433	-0.238861415595592	0.0652067890787148	0.000223266765880636	0.000414244751356909
FGBKPADF_02457	4917.72092155184	-0.457587845725645	0.0639127259256677	6.12270370945698e-13	2.01029617237597e-12
FGBKPADF_02458	1970.34452180152	-0.170462638874913	0.0698700214344673	0.0137232483499018	0.0209577006592142
FGBKPADF_02459	5208.90200599039	0.00598297890195209	0.0691778978043157	0.930421831431137	0.944241156968398
FGBKPADF_02460	7233.68822218659	0.0287168257856099	0.0635885725936724	0.648824985723147	0.697394472042537
FGBKPADF_02461	6882.91846809775	0.159768210711926	0.0800479150963353	0.0432243303755115	0.0604225824614293
FGBKPADF_02462	132.483105059068	-0.0654786607944656	0.212390494035831	0.742966408879506	0.783078691061032
FGBKPADF_02463	186.820397805668	-0.596420102853589	0.187239829442653	0.000832987163868806	0.00146978100196442
FGBKPADF_02464	637.727257589405	0.702882842082985	0.0982105194831297	4.02225324787356e-13	1.32945701595687e-12
FGBKPADF_02465	562.602390948632	-0.352404573699168	0.110466003073457	0.001168693899441	0.00202692950699548
FGBKPADF_02466	55.6698344956096	-0.00773653087159576	0.327352910868366	0.978293133840713	0.982010053042236
FGBKPADF_02467	41.3845882054779	0.0395557241208837	0.331499376185664	0.890348291493078	0.910332889367149
FGBKPADF_02468	1874.62691331739	-2.12938321132245	0.0926734906127934	6.6619974939066e-118	2.31592070775016e-116
FGBKPADF_02469	18323.9323335403	-0.22154947539862	0.0613973048976597	0.000278743021422299	0.000514033780314831
FGBKPADF_02470	17116.4846537846	-0.0710570822600736	0.0516857342667284	0.16657668452103	0.210102928312172
FGBKPADF_02471	2077.03743227095	-0.0966019197860322	0.0964780442994064	0.308459905795923	0.364347934873007
FGBKPADF_02472	3500.36887780657	-0.333731422936532	0.103357393118575	0.0010392098992765	0.00181187366072714
FGBKPADF_02473	2385.02599866452	-0.614755212823975	0.0950609256091695	5.87199294652511e-11	1.73921584806271e-10
FGBKPADF_02474	2405.75222650778	-0.671676753741608	0.130201660954743	1.28114080166886e-07	3.03295161111929e-07
FGBKPADF_02475	3584.35668777861	-0.496342012964792	0.0824594671345311	1.25348674031145e-09	3.4001149567791e-09
FGBKPADF_02476	2794.13173070757	-0.368571062014299	0.0759024257033628	9.87801710664149e-07	2.20295902046259e-06
FGBKPADF_02477	1942.75282621635	0.830796490755667	0.106935602037196	2.73389513491079e-15	1.01067410631077e-14
FGBKPADF_02478	3595.08849420862	0.471149807277533	0.103389442387914	3.80007920673107e-06	8.11844414893543e-06
FGBKPADF_02479	2736.12961098183	0.513007740537425	0.100046953912597	2.03542099544749e-07	4.75051437276703e-07
FGBKPADF_02480	7166.86539419633	0.431205221418387	0.0583644616822665	1.16348670597198e-13	3.94430950878267e-13
FGBKPADF_02481	792.233914836872	-1.972305148944	0.12509824692583	3.34140211498594e-57	4.09968315222579e-56
FGBKPADF_02482	19006.7706082477	-1.09405091447127	0.056874799343463	2.45181713606973e-83	5.14103243928272e-82
FGBKPADF_02483	4068.61994794962	-0.016224906611757	0.0638184552102622	0.797666951272652	0.830789521128388
FGBKPADF_02484	10581.1386755581	0.0520862886339553	0.0617423172788651	0.39505088128376	0.452612501453467
FGBKPADF_02485	5989.95624665102	-0.0485906358460522	0.0679234759857462	0.47018305766279	0.526812399637444
FGBKPADF_02486	5849.73441489678	0.366713340146856	0.0573854346292001	1.37655702486701e-10	3.97906308500945e-10
FGBKPADF_02487	1178.6213353417	0.548073726378947	0.102894950888699	6.58015175153431e-08	1.59590828588314e-07
FGBKPADF_02488	2065.00994448811	0.62399208102895	0.117263341688732	5.88990789292156e-08	1.43376566214055e-07
